image_path,given_label,predicted_label,predicted_conf,given_label_id,predicted_label_id
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_001675.jpg,knife,rifle,0.7901821372914777,0,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_train_004684.jpg,gun,baseball_bat,0.7901554703712463,1,3
/workspace/cv_folds_5fold/fold_4/images/val/cellphone_valid_002780.jpg,background,gun,0.7862364053726196,4,1
/workspace/cv_folds_5fold/fold_4/images/val/voc_test_000980.jpg,knife,baseball_bat,0.7831937670707703,0,3
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_009002.jpg,rifle,gun,0.7817632555961609,2,1
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_002220.jpg,gun,rifle,0.7804396152496338,1,2
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_008799.jpg,rifle,gun,0.7777366638183594,2,1
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_002736.jpg,rifle,baseball_bat,0.7776136204438452,2,3
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_000427.jpg,knife,rifle,0.7768946210110663,0,2
/workspace/cv_folds_5fold/fold_1/images/val/crowdhuman_train_011812.jpg,background,baseball_bat,0.7762514352798462,4,3
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_valid_000290.jpg,knife,rifle,0.7744691140185368,0,2
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_test_000902.jpg,knife,baseball_bat,0.7692613831410205,0,3
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_test_000233.jpg,knife,baseball_bat,0.7587612904187298,0,3
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_004486.jpg,baseball_bat,knife,0.7524167895317078,3,0
/workspace/cv_folds_5fold/fold_0/images/val/crowdhuman_train_012561.jpg,background,knife,0.7274869680404663,4,0
/workspace/cv_folds_5fold/fold_0/images/val/voc_train_006303.jpg,gun,knife,0.7175555097807069,1,0
